x y
-221.01715 0.0016854444
-220.01712 0.0017166862
-219.01709 0.0017485851
-218.01706 0.0017811587
-217.01703 0.0018144252
-216.017 0.0018484034
-215.01697 0.0018831126
-214.01694 0.0019185731
-213.01691 0.0019548054
-212.01688 0.0019918311
-211.01685 0.0020296723
-210.01682 0.0020683519
-209.01679 0.0021078937
-208.01676 0.002148322
-207.01673 0.0021896624
-206.0167 0.0022319411
-205.01667 0.0022751851
-204.01664 0.0023194228
-203.01661 0.0023646831
-202.01658 0.0024109963
-201.01655 0.0024583936
-200.01652 0.0025069075
-199.01649 0.0025565714
-198.01646 0.0026074203
-197.01643 0.0026594901
-196.0164 0.0027128183
-195.01637 0.0027674437
-194.01634 0.0028234066
-193.01631 0.0028807489
-192.01628 0.0029395138
-191.01625 0.0029997465
-190.01622 0.0030614937
-189.01619 0.0031248042
-188.01616 0.0031897283
-187.01613 0.0032563187
-186.0161 0.0033246299
-185.01607 0.0033947186
-184.01604 0.003466644
-183.01601 0.0035404675
-182.01598 0.0036162529
-181.01595 0.003694067
-180.01592 0.003773979
-179.01589 0.0038560611
-178.01586 0.0039403885
-177.01583 0.0040270397
-176.0158 0.0041160964
-175.01577 0.0042076438
-174.01574 0.0043017709
-173.01571 0.0043985704
-172.01568 0.0044981391
-171.01565 0.0046005782
-170.01562 0.0047059933
-169.01559 0.0048144947
-168.01556 0.0049261976
-167.01553 0.0050412227
-166.0155 0.005159696
-165.01547 0.0052817493
-164.01544 0.0054075207
-163.01541 0.0055371546
-162.01539 0.0056708022
-161.01536 0.0058086221
-160.01533 0.0059507804
-159.0153 0.0060974511
-158.01527 0.0062488168
-157.01524 0.0064050691
-156.01521 0.0065664091
-155.01518 0.0067330477
-154.01515 0.0069052067
-153.01512 0.0070831191
-152.01509 0.0072670296
-151.01506 0.0074571958
-150.01503 0.0076538885
-149.015 0.0078573928
-148.01497 0.0080680089
-147.01494 0.0082860529
-146.01491 0.0085118579
-145.01488 0.0087457753
-144.01485 0.0089881755
-143.01482 0.0092394493
-142.01479 0.0095000095
-141.01476 0.0097702918
-140.01473 0.010050757
-139.0147 0.010341891
-138.01467 0.01064421
-137.01464 0.010958258
-136.01461 0.011284612
-135.01458 0.011623884
-134.01455 0.011976719
-133.01452 0.012343806
-132.01449 0.012725871
-131.01446 0.013123689
-130.01443 0.01353808
-129.0144 0.013969915
-128.01437 0.014420123
-127.01434 0.014889689
-126.01431 0.015379662
-125.01428 0.015891159
-124.01425 0.016425372
-123.01422 0.01698357
-122.01419 0.017567105
-121.01416 0.018177423
-120.01413 0.018816065
-119.0141 0.019484681
-118.01407 0.020185032
-117.01404 0.020919003
-116.01401 0.021688611
-115.01398 0.022496017
-114.01395 0.023343537
-113.01392 0.024233654
-112.01389 0.02516903
-111.01386 0.026152527
-110.01383 0.027187215
-109.0138 0.028276398
-108.01377 0.029423626
-107.01374 0.030632721
-106.01371 0.031907799
-105.01368 0.033253294
-104.01365 0.034673987
-103.01362 0.036175034
-102.01359 0.037762001
-101.01356 0.039440901
-100.01353 0.041218229
-99.013499 0.04310101
-98.013469 0.045096843
-97.013439 0.047213954
-96.01341 0.049461253
-95.01338 0.051848395
-94.01335 0.05438585
-93.01332 0.057084978
-92.01329 0.05995811
-91.01326 0.063018641
-90.01323 0.06628113
-89.0132 0.069761412
-88.01317 0.073476722
-87.01314 0.077445835
-86.01311 0.08168922
-85.01308 0.086229219
-84.01305 0.091090244
-83.01302 0.096299013
-82.01299 0.10188481
-81.012961 0.10787981
-80.012931 0.11431945
-79.012901 0.12124285
-78.012871 0.12869337
-77.012841 0.13671925
-76.012811 0.14537435
-75.012781 0.15471904
-74.012751 0.16482103
-73.012721 0.17575622
-72.012691 0.1876086
-71.012661 0.20046829
-70.012631 0.21442407
-69.012601 0.22954274
-68.012571 0.24581558
-67.012541 0.26302493
-66.012512 0.28042219
-65.012482 0.2960243
-64.012452 0.30546574
-63.012422 0.30160155
-62.012392 0.27754701
-61.012362 0.23143915
