x y
57.9912 -0.11374479
58.99123 -0.099748699
59.99126 -0.085226925
60.99129 -0.070319266
61.99132 -0.054215163
62.99135 -0.037813806
63.99138 -0.023969047
64.99141 -0.014518587
65.991439 -0.0089104284
66.991469 -0.0057164565
67.991499 -0.0038509559
68.991529 -0.0027024209
69.991559 -0.0019539403
70.991589 -0.0014409714
71.991619 -0.0010749332
72.991649 -0.00080570128
73.991679 -0.00060332927
74.991709 -0.00044893797
75.991739 -0.00033001738
76.991769 -0.00023790803
77.991799 -0.0001663936
78.991829 -0.00011088002
79.991859 -6.7895095e-05
80.991888 -3.476997e-05
81.991918 -9.4277353e-06
82.991948 9.7624131e-06
83.991978 2.4089165e-05
84.992008 3.457539e-05
85.992038 4.2035401e-05
86.992068 4.7118699e-05
87.992098 5.0343858e-05
88.992128 5.2125046e-05
89.992158 5.2792935e-05
90.992188 5.2611295e-05
91.992218 5.179021e-05
92.992248 5.049665e-05
93.992278 4.8862932e-05
94.992307 4.6993525e-05
95.992337 4.4970524e-05
96.992367 4.2858049e-05
97.992397 4.0705796e-05
98.992427 3.8551909e-05
99.992457 3.6425285e-05
100.99249 3.4347444e-05
101.99252 3.2334034e-05
102.99255 3.039605e-05
103.99258 2.8540816e-05
104.99261 2.6772775e-05
105.99264 2.5094125e-05
106.99267 2.3505338e-05
107.9927 2.2005566e-05
108.99273 2.0592972e-05
109.99276 1.9264995e-05
110.99279 1.8018559e-05
111.99282 1.6850236e-05
112.99285 1.5756382e-05
113.99288 1.4733234e-05
114.99291 1.3776993e-05
115.99294 1.2883879e-05
116.99297 1.2050185e-05
117.993 1.1272304e-05
118.99303 1.0546754e-05
119.99306 9.8701995e-06
120.99309 9.2394567e-06
121.99312 8.6515017e-06
122.99315 8.1034743e-06
123.99318 7.5926752e-06
124.99321 7.1165655e-06
125.99324 6.6727602e-06
126.99327 6.2590267e-06
127.9933 5.8732759e-06
128.99333 5.5135545e-06
129.99336 5.178042e-06
130.99339 4.8650411e-06
131.99341 4.5729717e-06
132.99344 4.3003626e-06
133.99347 4.0458465e-06
134.9935 3.8081515e-06
135.99353 3.5860978e-06
136.99356 3.3785888e-06
137.99359 3.1846054e-06
138.99362 3.0032036e-06
139.99365 2.8335066e-06
140.99368 2.6747001e-06
141.99371 2.52603e-06
142.99374 2.3867952e-06
143.99377 2.2563467e-06
144.9938 2.1340805e-06
145.99383 2.0194388e-06
146.99386 1.9119011e-06
147.99389 1.8109856e-06
148.99392 1.7162463e-06
149.99395 1.6272673e-06
150.99398 1.5436628e-06
151.99401 1.4650746e-06
152.99404 1.3911718e-06
153.99407 1.3216437e-06
154.9941 1.2562037e-06
155.99413 1.1945859e-06
156.99416 1.13654e-06
157.99419 1.0818363e-06
158.99422 1.0302603e-06
159.99425 9.8161106e-07
160.99428 9.357041e-07
161.99431 8.9236465e-07
162.99434 8.514327e-07
163.99437 8.1275557e-07
164.9944 7.7619608e-07
165.99443 7.4162063e-07
166.99446 7.0890923e-07
167.99449 6.7794852e-07
