x y
-79.012901 -0.023170194
-78.012871 -0.023830748
-77.012841 -0.024303406
-76.012811 -0.024516734
-75.012781 -0.024379159
-74.012751 -0.023772954
-73.012721 -0.022545896
-72.012691 -0.020499238
-71.012661 -0.017369646
-70.012631 -0.012800654
-69.012601 -0.0062950779
-68.012571 0.0028687809
-67.012541 0.015792206
-66.012512 0.034253775
-65.012482 0.061280726
-64.012452 0.1021602
-63.012422 0.16578316
-62.012392 0.26527138
-61.012362 0.41656834
-60.012332 0.63585016
-59.012302 0.93826398
-58.012272 1.3383894
-57.012242 1.8502273
-56.012212 2.4850534
-55.012182 3.2480726
-54.012152 4.1362147
-53.012122 5.1384328
-52.012093 6.238128
-51.012063 7.4156505
-50.012033 8.6484532
-49.012003 9.9084452
-48.011973 11.158211
-47.011943 12.348096
-46.011913 13.416056
-45.011883 14.291918
-44.011853 14.904378
-43.011823 15.186444
-42.011793 15.078117
-41.011763 14.528912
-40.011733 13.502579
-39.011703 11.983106
-38.011673 9.9786109
-37.011644 7.5209217
-36.011614 4.6613412
-35.011584 1.4655616
-34.011554 -1.9891192
-33.011524 -5.613557
-32.011494 -9.3052117
-31.011464 -12.947661
-30.011434 -16.412303
-29.011404 -19.562651
-28.011374 -22.261659
-27.011344 -24.381829
-26.011314 -25.81588
-25.011284 -26.48395
-24.011254 -26.336336
-23.011224 -25.354452
-22.011195 -23.551677
-21.011165 -20.974062
-20.011135 -17.700297
-19.011105 -13.839322
-18.011075 -9.5237623
-17.011045 -4.9010713
-16.011015 -0.12686342
-15.010985 4.638246
-14.010955 9.2299627
-13.010925 13.481861
-12.010895 17.230209
-11.010865 20.32469
-10.010835 22.642046
-9.0108054 24.094753
-8.0107755 24.631619
-7.0107456 24.234797
-6.0107156 22.918177
-5.0106857 20.728866
-4.0106558 17.750551
-3.0106259 14.104062
-2.0105959 9.9398148
-1.010566 5.4242183
-0.010536054 0.72847934
0.98949388 -3.9759848
1.9895238 -8.5178732
2.9895537 -12.726117
3.9895837 -16.433793
4.9896136 -19.488514
5.9896435 -21.765956
6.9896735 -23.178275
7.9897034 -23.674343
8.9897333 -23.236528
9.9897633 -21.879036
10.989793 -19.649367
11.989823 -16.631583
12.989853 -12.946515
13.989883 -8.7437091
14.989913 -4.1874759
15.989943 0.55459796
16.989973 5.3169331
17.990003 9.9375917
18.990033 14.259641
19.990063 18.134464
20.990093 21.428495
21.990122 24.031924
22.990152 25.864948
23.990182 26.879982
24.990212 27.061784
25.990242 26.426963
26.990272 25.023188
27.990302 22.927982
28.990332 20.245808
29.990362 17.101331
30.990392 13.629552
31.990422 9.9661319
32.990452 6.2399569
33.990482 2.5684676
34.990512 -0.94444551
35.990541 -4.2083026
36.990571 -7.1445544
37.990601 -9.6860269
38.990631 -11.779248
39.990661 -13.389368
40.990691 -14.504761
41.990721 -15.138132
42.990751 -15.323202
43.990781 -15.108796
44.990811 -14.553781
45.990841 -13.724315
46.990871 -12.691395
47.990901 -11.52588
48.990931 -10.291472
49.990961 -9.0398178
50.99099 -7.8100705
